DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1991.24794520548 0.536608117706486 0.00369258512712795 0.146379012777519 0.00350222664879718 0.273772752176054 12 10
1992.24854732509 0.409085587908146 0.00346695086529941 0.111790355093492 0.00334776989043844 0.260639393739567 12 10
1993.24803199731 1.27633724133755 0.00317808381002309 0.30893111483357 0.00321159514298636 0.250156703257144 12 10
1994.24794520548 0.398080553662897 0.00323517066429892 0.0985972022074483 0.0030834148536455 0.240084343658758 12 10
1995.24794520548 2.04765710425992 0.00279186650048055 0.427998210244536 0.00295626551028958 0.230603759720635 12 10
1996.24854732509 1.4074942645454 0.00273477323157093 0.300266971077181 0.00282211196577385 0.221047742300201 12 10
1997.24803199731 1.55593700657786 0.00258073956708544 0.312832504183191 0.00269668134880686 0.214290134062585 12 10
1998.24794520548 1.51780623948141 0.0026358630802811 0.316848034710447 0.002649823730954 0.216763012660727 12 10
1999.24794520548 1.22643752740787 0.00275371768543635 0.27192688576507 0.00268193323679372 0.2261407502406 12 10
2000.24854732509 0.865280814488117 0.00276543151225255 0.197939556002465 0.00276568859904419 0.238154927604098 12 10
2001.24803199731 0.458461379769038 0.0027690187726401 0.107416729270428 0.00286424602950273 0.247409880490928 12 10
2002.24794520548 0.834751150396225 0.00300962105374076 0.208181046763901 0.00296986283478922 0.252859543454786 12 10
2003.24794520548 0.889418179967974 0.00307909896206383 0.221998685691405 0.00308831088792634 0.257618093771329 12 10
2004.24854732509 0.708275506638706 0.00325659907904647 0.1920243204926 0.00323086257009072 0.266772421041584 12 10
2005.24803199731 1.38205838120601 0.00331316643880313 0.364959142824962 0.00339718950314671 0.286355030494534 12 10
2006.24794520548 1.79557821047392 0.00350054114900817 0.516375775219837 0.00353979511147071 0.29891392556027 12 10
2007.24794520548 0.638018890494826 0.0037371163474416 0.194271766556353 0.00367770839646146 0.308027766003835 12 10
2008.24854732509 0.585387356557589 0.00394827517535935 0.180470656954093 0.00381801449176379 0.315623254584826 12 10
2009.24803199731 0.783846770273464 0.00394952448876607 0.245790186977961 0.00396722228258814 0.323947484464753 12 10
2010.24794520548 0.963460914691989 0.00401592522525382 0.305235189757331 0.00412075399422068 0.331857203665087 12 10
2011.24657534247 1.80223657822923 0.00401546050184987 0.588103247835795 0.00427570918709295 0.340730657897833 12 10
