chng_est low_conf up_conf
0.000299962994390254 -3.77591414208126e-05 0.000799174804622971
0.000548162307347469 0.000176000667697662 0.000972737746563417
0.000760191728674434 0.000406597412377386 0.0013673604399949
0.000922488845676006 0.000562923762676855 0.00136740273800308
0.000852579695703905 0.000534728717984801 0.00113064424193318
0.000583820575449783 0.000340145694512748 0.000867285367565408
0.000512848977386631 0.00022214935489782 0.000772142964155648
0.000655521109069976 0.000403473316524583 0.000973815613797841
0.000720307666073452 0.000397497943758238 0.000971774806767651
0.000455007180582396 0.000112725400435222 0.000854001516080736
0.000337986285434658 -3.01450020053547e-05 0.000822148258615675
0.000517721697066745 0.000129448481660854 0.00110644268054859
