DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1975.24703196347 777.215973399133 0.112431116219233 8062.29340663161 0.10904042077899 6527.37557155499 12 10
1976.24763595107 429.903112095086 0.113013533802929 4395.68220390945 0.115470726400205 6920.63894235882 12 10
1977.24711938423 215.443101017008 0.106714106106166 2037.55585842622 0.121845576838915 7284.14513576059 12 10
1978.24703196347 689.864320881839 0.132584386321684 9010.73108812898 0.127959174083861 7645.25511142504 12 10
1979.24703196347 508.384367819021 0.137497828920824 6507.7382764476 0.13390812820044 7999.73681070438 12 10
1980.24763595107 752.555008042316 0.144369309970048 10786.1975771413 0.139300294043557 8341.19332242554 12 10
1981.24711938423 449.352664886445 0.145851770612497 6051.39568304348 0.143098369683758 8537.23894442992 12 10
1982.24703196347 1175.26006427355 0.142298062972078 15947.9857710757 0.144744310790818 8448.73400543604 12 10
1983.24703196347 1327.93596604935 0.138760073554721 16590.9337673259 0.145541518587109 8339.83942678056 12 10
1984.24763595107 878.363816457907 0.148516605686031 12632.1412042722 0.143800214000143 8249.38598958788 12 10
1985.24711938423 477.431339424021 0.148202608874559 6498.64435826608 0.142662650312573 8202.84547585305 12 10
1986.24703196347 701.812478441401 0.142625573321711 9086.43539978702 0.143805391775141 8240.31458538389 12 10
1987.24703196347 392.753883329545 0.148508896497307 5161.53902279444 0.146018281572593 8400.60853746271 12 10
1988.24763595107 378.750199130292 0.147698096428434 5120.96824075068 0.148435040991871 8633.45146987684 12 10
1989.24711938423 481.106323019869 0.151063855275467 6379.15324626671 0.149245006769766 8605.65906152138 12 10
1990.24703196347 386.431856451234 0.154164519015689 5410.85087644761 0.149440216946205 8542.7590871789 12 10
1991.24703196347 296.186454976264 0.130239468919686 3606.8502768883 0.144556054563392 8188.38069393239 12 10
1992.24763595107 313.870578835632 0.130961471684416 4063.41116779187 0.140805520122791 7905.44025402688 12 10
1993.24711938423 767.855898017267 0.129106270700777 9251.98223825314 0.139494289912238 7801.18748038789 12 10
1994.24703196347 371.704768927491 0.147963277877676 5101.58391380161 0.13898043247474 7808.51957113831 12 10
1995.24703196347 1085.36455040714 0.128386021004316 12253.5036572722 0.138244999683978 7838.02447214734 12 10
1996.24763595107 880.622974692785 0.134886222386359 10697.4380211836 0.136141383827665 7766.87712529971 12 10
1997.24711938423 821.954263249613 0.127488272177574 9856.02231398339 0.132886936700095 7563.39702710297 12 10
1998.24703196347 1134.87558652776 0.122837675158167 12322.1830659406 0.128654897283121 7334.99666217682 12 10
1999.24703196347 851.514723446482 0.121423795931299 9793.22649286254 0.124276267962612 7115.4371711974 12 10
2000.24763595107 716.145423613082 0.122551433880355 8139.49229488329 0.12129525619756 7003.50966931745 12 10
2001.24711938423 411.365421531862 0.126817531268877 4847.78176622213 0.119774060941072 6965.80244272151 12 10
2002.24703196347 512.574485277575 0.124711085721129 6141.19363450347 0.118444854070257 6944.57780317075 12 10
2003.24703196347 715.946851701426 0.120700255494521 8259.97354213065 0.117021362991349 6909.21286946513 12 10
2004.24763595107 668.118969013748 0.121542107228839 8006.3243184946 0.116544799352517 6913.46062664009 12 10
2005.24711938423 655.019083768164 0.127255075542968 7397.98005408916 0.117869995396711 7005.26541493091 12 10
2006.24703196347 1079.21320041105 0.115278677401803 11565.2654781859 0.119455903620876 7106.76740851765 12 10
2007.24703196347 429.093318966674 0.125463371790897 4877.92475760315 0.119660438768986 7141.99023221123 12 10
2008.24763595107 374.324724779777 0.118766548114617 4477.95361833965 0.11848115223037 7152.27325060166 12 10
2009.24711938423 390.137096403475 0.112179638555645 3907.11960308899 0.11762298324335 7186.20039591521 12 10
2010.24703196347 499.740359538479 0.118883579467243 5615.1479538964 0.11809808516417 7347.66070032062 12 10
2011.24703196347 893.319698334771 0.125743529784395 10354.9449564459 0.1193088581542 7558.05722047384 12 10
2012.24763595107 471.023660391502 0.119555502362837 4775.93052903687 0.118424380842803 7456.34042623977 12 10
2013.24711938423 492.453232471602 0.12152302496494 6118.29435636221 0.117720141080725 7309.19520294084 12 10
2014.24703196347 252.152595166956 0.102331972530549 2391.85198240345 0.118658422763967 7352.91140365839 12 10
2015.24703196347 300.686118234848 0.109350191912484 3837.17084116337 0.12030388828595 7464.01552154079 12 10
2016.24763595107 535.772528034897 0.119125740781629 6182.41482225554 0.122200479044579 7603.36965679781 12 10
2017.24711938423 1127.83671674412 0.123307765218747 14213.8152743261 0.124336078555745 7732.48575917941 12 10
2018.24703196347 492.928800329794 0.130348982796858 5616.40618633212 0.126167859613036 7854.23855899192 12 10
