chng_est low_conf up_conf
-0.0534629242069909 -0.0583156850255122 -0.0447088733920373
-0.106889236598811 -0.113591591537776 -0.0980424639075008
-0.142739895392946 -0.149539602613384 -0.126804905836674
-0.153556759340859 -0.157063772968696 -0.139829388168031
-0.128754090516506 -0.136972833553004 -0.112330565991548
-0.0770114589069744 -0.0897582327444287 -0.0648017318347139
0.00194645389613683 -0.013393929796098 0.0185396893192203
0.104408319503378 0.0827123001554239 0.118688123318299
0.148196278125632 0.131458694685776 0.165806130851194
0.125354143672052 0.115320738793594 0.138341150847934
0.0658679754610341 0.0574862423629679 0.0757405424250481
0.00290762792687313 -0.0031419560196647 0.0107989112147626
