"","Month","Year","DecYear","Q","Conc","Flux","FNConc","FNFlux"
"252",9,1995,1995.70593607306,658.933014999122,0.099675468213028,5685.92042818237,0.0916872685159871,3509.9922674926
"253",10,1995,1995.7894977169,400.546359118226,0.119175440861648,4092.88933752372,0.110453620060179,3281.13748030612
"254",11,1995,1995.87305936073,357.075432709021,0.161053233383303,4978.10498611457,0.148895080766685,5198.36229336759
"255",12,1995,1995.95662100457,695.772318678114,0.198970138898224,11776.5931895752,0.192242617122401,10698.9376893846
"256",1,1996,1996.04143897996,930.710798872431,0.217228775241749,16724.6675031946,0.212794412778486,14748.4361725903
"257",2,1996,1996.12340619308,2131.47737717882,0.158093279767981,28931.6932253077,0.206669669543319,16056.0358219892
"258",3,1996,1996.20537340619,1592.41155724243,0.157522969616586,21500.9088318001,0.178450553023648,14655.1280086192
"259",4,1996,1996.28870673953,1018.93452183291,0.14408667249218,12713.6972092457,0.145924582359158,9292.47297121091
"260",5,1996,1996.37204007286,1135.87091804678,0.11357086604674,10546.0977285187,0.111288943690138,5758.05258613449
"261",6,1996,1996.45537340619,666.389784542874,0.0934698379613124,5450.16955735538,0.0877416803431481,3947.87497689134
"262",7,1996,1996.53870673953,585.701996503094,0.0807187199194337,4087.4388647064,0.0771966892792366,3342.62563615763
"263",8,1996,1996.62340619308,603.240172318533,0.0815024680701596,4249.15752366353,0.076061808459235,3084.22040675819
"264",9,1996,1996.70673952641,498.376496088721,0.0931996408913779,3989.12390964571,0.0881445927762167,3375.53347998151
"265",10,1996,1996.79007285974,359.349914885086,0.115627356817733,3578.58205935335,0.10757886795487,3188.76175108382
"266",11,1996,1996.87340619308,438.911118714499,0.161268076725738,6183.17455859999,0.146771680404611,5087.63103816079
"267",12,1996,1996.95673952641,1654.25189592499,0.155097764735151,21143.5220511451,0.188780227675283,10408.4660400602
"268",1,1997,1997.04155251142,2466.67135270891,0.147237180134089,31147.9529495427,0.208007232541765,14330.8633128473
"269",2,1997,1997.12237442922,1623.3643496786,0.174026573137514,23713.7021200433,0.201434701303216,15638.4251276814
"270",3,1997,1997.20319634703,692.849289375541,0.188176905829991,11289.1266862372,0.175029261844238,14434.1569163154
"271",4,1997,1997.28675799087,382.088647001353,0.153533272896642,5118.725402729,0.14386198019875,9197.96767135589
"272",5,1997,1997.3703196347,323.058679200326,0.111250501885974,3084.60222541787,0.109860487589731,5699.76475806466
"273",6,1997,1997.45388127854,431.076791219165,0.0891828297309588,3307.27259421707,0.0863595033650643,3887.29384434477
"274",7,1997,1997.53744292237,590.086540456954,0.0784713979088603,3998.56598009285,0.0750200098335948,3247.16082200534
"275",8,1997,1997.62237442922,529.981750422794,0.0759863359420872,3482.0500205206,0.0727417147669953,2946.94130424055
"276",9,1997,1997.70593607306,396.435849161483,0.0837893058497852,2857.76158115809,0.0835404490530413,3187.92242195105
"277",10,1997,1997.7894977169,340.057921488103,0.108173360223108,3159.72332273371,0.103353583757703,3040.0394131551
"278",11,1997,1997.87305936073,418.900547280634,0.150041731647016,5542.80035090348,0.141696023960987,4869.31696165698
"279",12,1997,1997.95662100457,623.244654108018,0.190201715908405,10064.2266005345,0.181661570748485,9981.1723296697
"280",1,1998,1998.04155251142,1466.35591856896,0.179414896394582,21220.4904055741,0.200904042962206,13863.6348249912
"281",2,1998,1998.12237442922,2304.08111006277,0.148542395714235,29535.2389860806,0.195513681090148,15254.5713518087
"282",3,1998,1998.20319634703,1807.43690031296,0.148248026279621,22967.3227584446,0.171544074262652,14195.5880034906
"283",4,1998,1998.28675799087,1633.41008803321,0.126650199092795,17920.8653893206,0.141550273183282,9059.12944392376
"284",5,1998,1998.3703196347,1366.33350962154,0.105898689395348,12474.3281466295,0.107729315718223,5572.15134129029
"285",6,1998,1998.45388127854,1576.96517427164,0.0852637267727065,11693.3114508392,0.0840590201494478,3765.14951336569
"286",7,1998,1998.53744292237,758.800138014848,0.0756229202905446,4981.77210570111,0.0720984487994055,3113.06289289028
"287",8,1998,1998.62237442922,712.945115830731,0.0740618397465755,4564.16669981598,0.069206359909329,2796.79172484596
"288",9,1998,1998.70593607306,716.888160567015,0.0829209910657721,5116.92935012473,0.0788025212701736,2996.74166117248
"289",10,1998,1998.7894977169,446.218691970932,0.10632309860627,4049.3110592219,0.0980028185628728,2867.59806243288
"290",11,1998,1998.87305936073,592.38842603273,0.139200630128207,7190.03012738331,0.134339955084161,4622.52697662064
"291",12,1998,1998.95662100457,1256.53722144363,0.156983937087179,16339.7125484369,0.173776893346229,9619.10390150584
"292",1,1999,1999.04155251142,977.022544385074,0.195191956999775,15460.1375792806,0.194302433644658,13514.4235970792
"293",2,1999,1999.12237442922,1901.37510206251,0.159089172727331,25384.171525579,0.191084050678355,14960.1233650081
"294",3,1999,1999.20319634703,1609.49300972934,0.150665205416163,20768.7866917521,0.169038064241319,13969.7116860708
"295",4,1999,1999.28675799087,868.666457103126,0.140143303864812,10509.0425645519,0.139398193518563,8857.57902150443
"296",5,1999,1999.3703196347,558.846664785703,0.11116190382856,5414.17353201779,0.105280806477698,5386.49489543144
"297",6,1999,1999.45388127854,488.088041908102,0.0846776661771813,3594.94135447943,0.0812621939991378,3615.66513127399
"298",7,1999,1999.53744292237,629.821470038808,0.0715159187564415,3885.39540323226,0.0688574356888744,2967.31299532285
"299",8,1999,1999.62237442922,510.525336627541,0.067486930719777,2981.43681656491,0.0656553726568052,2650.64102307738
"300",9,1999,1999.70593607306,448.255678016163,0.0768447726537862,2969.42944134902,0.0746048515377083,2838.13694654404
"301",10,1999,1999.7894977169,350.580826977367,0.0971174762598548,2925.70260750483,0.092505755145616,2714.0394038535
"302",11,1999,1999.87305936073,391.99954323039,0.138416204798198,4739.15493725789,0.127584191189273,4447.27386145978
"303",12,1999,1999.95662100457,468.598135068758,0.184230403548339,7426.05271794488,0.169305494119156,9502.55931586319
"304",1,2000,2000.04143897996,689.195502747325,0.204320916271514,11826.9222987248,0.192160023885776,13487.1763163062
"305",2,2000,2000.12340619308,1766.19005902288,0.163327480020453,23890.4277405553,0.190213253375282,14934.1186963195
"306",3,2000,2000.20537340619,1658.27106121603,0.146797291883959,20671.5156989217,0.167324913716744,13755.9369561227
"307",4,2000,2000.28870673953,754.360787261565,0.140700537148157,9105.23595305185,0.136540777480594,8603.92812713155
"308",5,2000,2000.37204007286,579.033835906599,0.107410779312606,5445.70358396083,0.102084897351897,5177.85180669932
"309",6,2000,2000.45537340619,455.523668584123,0.0816700549777376,3206.8768982739,0.0783564912959643,3475.88926049002
"310",7,2000,2000.53870673953,590.36057445407,0.0686133409572873,3496.85630486224,0.0662621027153486,2856.51656075722
"311",8,2000,2000.62340619308,501.116836059884,0.0650776045153167,2818.78016610881,0.0631906568199531,2556.24689028174
"312",9,2000,2000.70673952641,429.377780437044,0.073770725889301,2724.5402358267,0.0721862155019905,2760.74048526941
"313",10,2000,2000.79007285974,330.850379184998,0.0923411806165236,2650.92865539989,0.0881896048227231,2616.4054932259
"314",11,2000,2000.87340619308,347.825262895254,0.131556237928095,3966.83462041833,0.122894795004168,4378.05863143583
"315",12,2000,2000.95673952641,387.118693259531,0.180766688419576,6044.0860762744,0.168387330107173,9642.44972847158
"316",1,2001,2001.04155251142,486.775723544134,0.212361557795847,8946.02316488811,0.193415867474666,13739.9162687866
"317",2,2001,2001.12237442922,590.911904757792,0.211817885172909,10576.9696882602,0.191959621058802,15061.5098264678
"318",3,2001,2001.20319634703,699.334760640625,0.182375024753805,10983.4962511049,0.167432244491177,13708.9853608869
"319",4,2001,2001.28675799087,348.467111412943,0.146949197217462,4461.68461357613,0.135109660712009,8460.09985836867
"320",5,2001,2001.3703196347,256.550628100217,0.0989441188117673,2182.40694132737,0.10027237498908,5052.19900845365
"321",6,2001,2001.45388127854,350.656947532121,0.0779369744753509,2357.34815473464,0.0768755918199602,3400.21009471614
"322",7,2001,2001.53744292237,422.925802216052,0.0649804244351737,2371.99180851682,0.0648937843650369,2799.2260856483
"323",8,2001,2001.62237442922,374.330440060774,0.0595053382282254,1925.2043529681,0.0616931572130999,2502.78122928034
"324",9,2001,2001.70593607306,349.996221116852,0.0678240504927645,2049.36389910172,0.0707815386802977,2724.12334997617
"325",10,2001,2001.7894977169,237.0211385724,0.0723910263176814,1486.82503707729,0.0853461242286095,2560.85629970261
"326",11,2001,2001.87305936073,348.382160873838,0.124362065244893,3931.68046096373,0.120706749580645,4382.38061699417
"327",12,2001,2001.95662100457,775.242177841822,0.180718097364194,12113.5683106214,0.169891858170442,9898.53725707811
"328",1,2002,2002.04155251142,1083.71311392899,0.200718995800118,17919.535444058,0.196141531906301,14088.5801970155
"329",2,2002,2002.12237442922,514.658682750711,0.218993767323061,9669.55226985143,0.193202624128807,15204.5167620457
"330",3,2002,2002.20319634703,603.788240312766,0.186670757982464,9725.15301445317,0.165328820832763,13515.4165943194
"331",4,2002,2002.28675799087,409.933545930552,0.143803290534511,5163.42830872108,0.131097402703697,8182.11037666514
"332",5,2002,2002.3703196347,367.242094002034,0.101799992098519,3193.96483280699,0.0966113920401167,4845.02636251776
"333",6,2002,2002.45388127854,393.415385548824,0.0768967414650662,2599.22877927462,0.0743593256149885,3277.51161420219
"334",7,2002,2002.53744292237,535.188396368002,0.0652531322847372,3012.08224829005,0.0631638956550739,2725.57930868453
"335",8,2002,2002.62237442922,481.843111596042,0.0621513772276717,2587.80665705312,0.0603206975577625,2452.7137526507
"336",9,2002,2002.70593607306,384.070826247161,0.0691684378165099,2291.7028231328,0.0698953330311425,2703.21158843904
"337",10,2002,2002.7894977169,280.090148452501,0.0795585748190253,1926.07630402999,0.0842153704332753,2544.74304741829
"338",11,2002,2002.87305936073,332.619116395274,0.125268668224683,3626.42703157513,0.121052288073374,4439.78391235547
"339",12,2002,2002.95662100457,824.869734719571,0.171070060209579,12691.0948515308,0.172700257746859,10176.0805189358
"340",1,2003,2003.04155251142,1470.64911785711,0.19177825049204,24121.2016261951,0.199062142649683,14428.7361358775
"341",2,2003,2003.12237442922,1021.83362753256,0.205017750538042,17980.7479846274,0.193835964062579,15311.4945461068
"342",3,2003,2003.20319634703,649.095194502649,0.183491858768008,10182.685639649,0.162223057946725,13265.9766877698
"343",4,2003,2003.28675799087,611.266323611849,0.13695066368183,7005.8260490592,0.125668062195207,7846.23663133007
"344",5,2003,2003.3703196347,1147.9284139199,0.0884399616779057,8728.51327260975,0.0912687475466645,4583.36688399848
"345",6,2003,2003.45388127854,630.804947606236,0.0748762227137102,4127.43296500612,0.0703954237814192,3108.69512800929
"346",7,2003,2003.53744292237,635.119460649721,0.0639192727052272,3500.76175172939,0.0606991898801246,2626.39799916632
"347",8,2003,2003.62237442922,554.553465497549,0.0624216755198268,2995.64769889774,0.0587243815912838,2395.82827403526
"348",9,2003,2003.70593607306,434.569202271302,0.0713720107296048,2670.44674850044,0.0692076564985744,2688.14546498974
"349",10,2003,2003.7894977169,311.622327054009,0.0852198360430793,2287.2707572035,0.0843539182827073,2557.21420211471
"350",11,2003,2003.87305936073,352.544737290033,0.132254760740972,4034.19954774581,0.123338462821749,4531.94216991535
"351",12,2003,2003.95662100457,786.842950386409,0.191691288654059,13260.9764777281,0.176786869435279,10459.5829017522
"352",1,2004,2004.04143897996,1041.14649971027,0.216772832208983,18945.2754615762,0.203143009170309,14787.101852935
"353",2,2004,2004.12340619308,1257.85384455621,0.19521775236744,19217.2370993589,0.195063014324835,15446.4969722211
"354",3,2004,2004.20537340619,1322.57941474864,0.154172673946244,17232.7212028313,0.159190237654844,12995.9367285353
"355",4,2004,2004.28870673953,673.75216459873,0.129720100412668,7650.13866609903,0.120655124184119,7524.87778928854
"356",5,2004,2004.37204007286,354.874026265521,0.0924856473716316,2836.30411603413,0.0865006713572472,4348.27046869333
"357",6,2004,2004.45537340619,428.433885558088,0.07066110492366,2609.17491459714,0.0666762965791242,2955.5560769319
"358",7,2004,2004.53870673953,578.851146575188,0.061563268120362,3077.43948559458,0.0583887841120292,2534.61900429409
"359",8,2004,2004.62340619308,507.328273327852,0.0608503275338266,2665.26497380737,0.0575172960394126,2353.72302159291
"360",9,2004,2004.70673952641,413.709125446376,0.0699528451518807,2491.55347054413,0.0692056090814865,2695.90008314479
"361",10,2004,2004.79007285974,356.974953576746,0.0937693988254879,2974.33822669205,0.0858564109513742,2604.75651573682
"362",11,2004,2004.87340619308,346.881368016298,0.134673362733218,4033.17918198859,0.127592876097905,4685.28007261043
"363",12,2004,2004.95673952641,502.487006045465,0.190559616509727,8507.17198644309,0.183465325352205,10869.5551150668
"364",1,2005,2005.04155251142,953.729654630194,0.229834428767321,18667.6239470183,0.210051816973388,15316.4717834175
"365",2,2005,2005.12237442922,704.381553420849,0.22639012429373,13722.1629443192,0.199634581868919,15796.6286254241
"366",3,2005,2005.20319634703,859.918682950737,0.177807561509547,12752.853702895,0.160699688618421,13155.9904163238
"367",4,2005,2005.28675799087,626.746199626725,0.131160874491509,7231.99835550719,0.119711252379285,7496.16348040137
"368",5,2005,2005.3703196347,1138.88529201506,0.084124723890001,7529.56022517644,0.0846794771174245,4279.04787462412
"369",6,2005,2005.45388127854,811.372037950502,0.0694090836388871,4902.20053250808,0.0646265953225749,2879.64193564797
"370",7,2005,2005.53744292237,556.92842680589,0.059727941752773,2872.87248874484,0.0567464086615666,2467.45165001668
"371",8,2005,2005.62237442922,488.328582861126,0.0595707973411187,2515.94050564002,0.0568096551720769,2325.87559450086
"372",9,2005,2005.70593607306,507.815444878281,0.0764883646858451,3352.98738801962,0.0695762015078884,2706.33642792759
"373",10,2005,2005.7894977169,398.536776472707,0.100116109420623,3423.90949247109,0.0883080687935562,2667.72645031894
"374",11,2005,2005.87305936073,379.068183388694,0.14498034640819,4768.4210426167,0.13285967569509,4845.11799564621
"375",12,2005,2005.95662100457,1004.06056543388,0.191479388087962,15851.2863519274,0.190229981354679,11225.7912927053
"376",1,2006,2006.04155251142,1873.20505962086,0.195079168876509,30837.9996663926,0.216682954783972,15780.5973284762
"377",2,2006,2006.12237442922,1385.30057699337,0.201324179102673,23561.2508162814,0.203306250083477,16146.0911985663
"378",3,2006,2006.20319634703,1908.92082391168,0.132397522026584,21807.289476258,0.161000671457692,13265.3841400621
"379",4,2006,2006.28675799087,2198.7087310399,0.0848575190615484,16135.4832834038,0.117887665826101,7427.55418769123
"380",5,2006,2006.3703196347,1476.58652112797,0.0758569025274603,9669.87352008359,0.0825413497092202,4187.2837293444
"381",6,2006,2006.45388127854,770.501389691711,0.0673321095915406,4513.43638024943,0.062609192778204,2792.79413061266
"382",7,2006,2006.53744292237,526.327963794577,0.0576445975102317,2621.92677959568,0.0554208472488927,2407.73715532255
"383",8,2006,2006.62237442922,534.183605045242,0.0608819194074038,2807.76533141341,0.0569155105978813,2324.84748957636
"384",9,2006,2006.70593607306,509.986403099879,0.0769139047128363,3382.16954438322,0.070801762932595,2742.50553235326
"385",10,2006,2006.7894977169,331.919111773751,0.0949075099607513,2703.01961970124,0.0911517384687058,2735.86675955788
"386",11,2006,2006.87305936073,343.955293891534,0.142665178994072,4282.52485371319,0.136483499051352,4940.08123176937
"387",12,2006,2006.95662100457,480.016218281934,0.201702189805557,8531.85175044141,0.192813046321762,11371.3139291101
"388",1,2007,2007.04155251142,391.411892547685,0.225180673043288,7632.1616650198,0.218367092859895,15974.7291299414
"389",2,2007,2007.12237442922,642.792412568976,0.220166557918453,12183.2726473979,0.203222666190583,16306.5437817678
"390",3,2007,2007.20319634703,518.837701206733,0.175655071764896,8095.80037835262,0.159596983485426,13311.9963924639
"391",4,2007,2007.28675799087,385.986932851441,0.122356426239473,4128.05976049058,0.115237853083893,7343.32419244597
"392",5,2007,2007.3703196347,265.118757743384,0.0787135231119199,1818.04322107243,0.0799976365263635,4087.9109943433
"393",6,2007,2007.45388127854,348.023480819834,0.060591556299455,1813.60751502392,0.0605794233042443,2704.93258834338
"394",7,2007,2007.53744292237,539.846974318978,0.0564290594079042,2632.38311589096,0.0542802463050519,2354.8906008537
"395",8,2007,2007.62237442922,484.857485564321,0.0594261669716495,2486.96475708046,0.0572358593299974,2331.50466478527
"396",9,2007,2007.70593607306,430.321675316,0.0736210739975255,2722.60595956169,0.0720027177315189,2779.28272960391
"397",10,2007,2007.7894977169,298.514367525283,0.0923625491274815,2369.00578615321,0.0929461471726266,2775.18333116872
"398",11,2007,2007.87305936073,283.310047918617,0.132216424748854,3260.43615412655,0.13720891265043,4967.09085355735
"399",12,2007,2007.95662100457,343.236715854652,0.186133638788008,5567.04996067689,0.191842199250026,11448.4052756929
"400",1,2008,2008.04143897996,636.580975301008,0.227149703848506,12655.4257302613,0.216257719803303,16086.2190829462
"401",2,2008,2008.12340619308,744.92834809186,0.216658594663611,14012.5497178541,0.19985411717719,16366.3484663997
"402",3,2008,2008.20537340619,388.032139916585,0.164082289341399,5694.26170812699,0.155935751508353,13218.0752152631
"403",4,2008,2008.28870673953,288.614737138349,0.111121717403804,2788.23069873627,0.111494922942373,7203.38611096784
"404",5,2008,2008.37204007286,248.859407247821,0.0729951037442646,1562.87963341087,0.0769645921131099,3966.93107755221
"405",6,2008,2008.45537340619,320.27297137853,0.0578116242068235,1595.77587871072,0.0583983771621266,2609.04265518635
"406",7,2008,2008.53870673953,354.508647602699,0.0509511281942502,1562.15414711975,0.0530674994901272,2298.82669071924
"407",8,2008,2008.62340619308,306.278664110242,0.0519163103673948,1377.19067391939,0.0573307961236497,2329.03195902916
"408",9,2008,2008.70673952641,292.588534578754,0.064588398272348,1626.89345725398,0.0726860022077275,2797.31546665852
"409",10,2008,2008.79007285974,219.948820552059,0.0804061898985761,1525.73746424352,0.0937896437917123,2788.1996871948
"410",11,2008,2008.87340619308,275.796644682128,0.127694761554887,3038.96649782306,0.136743353306302,4972.68494831881
"411",12,2008,2008.95673952641,251.261771955874,0.163508047764182,3635.16116418306,0.191084789994645,11602.1576021672
"412",1,2009,2009.04155251142,258.889051542275,0.187830748706586,4245.8448417694,0.215751232980897,16380.7496757485
"413",2,2009,2009.12237442922,579.625618847991,0.197714212347598,10117.1001389012,0.199630641425482,16633.969852538
"414",3,2009,2009.20319634703,640.508795926341,0.166322058503473,9596.77496697096,0.15621212257741,13445.3029979317
"415",4,2009,2009.28675799087,385.203500101908,0.114662607357775,3822.90358149209,0.110440240716384,7218.18960856409
"416",5,2009,2009.3703196347,463.665523120665,0.0797487771450339,3276.98938380701,0.0752612652791389,3902.66667183417
"417",6,2009,2009.45388127854,338.48070359359,0.0565384706308482,1662.95565655353,0.0566472439448467,2529.79617835556
"418",7,2009,2009.53744292237,527.332755117337,0.0531868863813519,2424.09662734146,0.0516158291831356,2232.34422649033
"419",8,2009,2009.62237442922,427.401690835617,0.0567908484780833,2093.54363872067,0.0566902555316322,2297.27549799771
"420",9,2009,2009.70593607306,324.227890921356,0.0673698225858822,1877.74961546899,0.0725082155129158,2782.74264801794
"421",10,2009,2009.7894977169,276.966160885376,0.0911709882733987,2191.79288329645,0.0942543740206584,2791.96534888599
"422",11,2009,2009.87305936073,255.068713140256,0.127052447864364,2816.11708318646,0.137676995686456,5037.70323342021
"423",12,2009,2009.95662100457,300.49654677109,0.175814545134558,4627.10065093885,0.19467703906517,12024.6719618773
"424",1,2010,2010.04155251142,759.138113277958,0.218356274731943,15155.6635147625,0.221086156582907,17128.2049492871
"425",2,2010,2010.12237442922,820.986281503296,0.221230659101634,15846.5751240177,0.203667467130816,17331.3502299129
"426",3,2010,2010.20319634703,559.12069878282,0.166807189347349,8387.58357835174,0.157692210134225,13813.257774746
"427",4,2010,2010.28675799087,533.30060661009,0.115010834168394,5224.11182117597,0.108985680307267,7231.64536359261
"428",5,2010,2010.3703196347,489.333374183886,0.0780720925692266,3341.44294479154,0.0728372939691916,3814.18249410086
"429",6,2010,2010.45388127854,592.954762960104,0.057755387838392,3008.72428481707,0.0544110841170781,2434.52010380361
"430",7,2010,2010.53744292237,493.169850143513,0.0508902456193137,2169.85944724055,0.049819832592495,2153.47647449437
"431",8,2010,2010.62237442922,473.165368354028,0.0565854454623933,2305.18597669606,0.0554360612766406,2243.8035550011
"432",9,2010,2010.70593607306,469.493312792671,0.0744962579759933,3027.29350486315,0.0717002401685027,2748.19496149337
"433",10,2010,2010.7894977169,339.948307889257,0.0975403342213662,2883.74343937481,0.0944398812954569,2794.67158691612
"434",11,2010,2010.87305936073,369.346066135448,0.144744029681359,4725.03077949485,0.140064914374339,5159.01118838594
"435",12,2010,2010.95662100457,1294.07987904856,0.220705744413047,25474.5299741758,0.201633170667596,12608.7894660929
"436",1,2011,2011.04155251142,990.084831580948,0.249014069839517,21360.9924742344,0.229720891870511,18074.9195267794
"437",2,2011,2011.12237442922,695.886499510246,0.220541274754023,13221.7303657474,0.209743783311156,18191.6719268438
"438",3,2011,2011.20319634703,1641.92036605476,0.161066992911978,21108.7538217192,0.159875070806685,14253.8194023105
"439",4,2011,2011.28675799087,1521.55854487693,0.108097789522079,14348.1879328547,0.107553004329775,7252.43492450079
"440",5,2011,2011.3703196347,1007.53166273068,0.0776211213196435,6747.36620970344,0.070421340450362,3725.56764467856
"441",6,2011,2011.45388127854,1147.02105690722,0.0543800027564364,5376.09584739986,0.0522286776904492,2341.21685026379
"442",7,2011,2011.53744292237,612.557328220485,0.0492887247389217,2616.24225784194,0.0479556167218556,2072.32323159509
"443",8,2011,2011.62237442922,486.775723544134,0.0551646767320203,2334.56756993356,0.0535921102994168,2167.77724428786
"444",9,2011,2011.70593607306,595.975226572763,0.0760708809974671,3918.49846376158,0.0697576285421753,2670.34238147775
"445",10,2011,2011.7894977169,499.929355405713,0.105485353297463,4493.82622253157,0.0934972201230178,2762.11383229679
"446",11,2011,2011.87305936073,359.907117345889,0.145883553134545,4593.76780944284,0.141437836468397,5195.48841397534
"447",12,2011,2011.95662100457,410.046204351589,0.202521055057242,7175.56357100551,0.20560758805487,12735.0818435405
"448",1,2012,2012.04143897996,424.844040195866,0.223791531323545,8464.10477093508,0.232852294170389,18090.7150478785
"449",2,2012,2012.12340619308,374.563526449125,0.202056820293846,6589.7379063789,0.208291732754573,17867.624190869
"450",3,2012,2012.20537340619,555.311626222904,0.153945805519374,7420.92341155196,0.155087111395046,13704.2801971748
"451",4,2012,2012.28870673953,726.893446283948,0.11281763669225,7118.84536928225,0.103197577678332,6923.40204664309
"452",5,2012,2012.37204007286,397.632464282224,0.0694910398155627,2531.7828328124,0.0672737202653892,3540.23637384702
"453",6,2012,2012.45537340619,382.296303874723,0.0508165227959555,1671.0949557254,0.0501606070110673,2236.37932002942
"454",7,2012,2012.53870673953,574.375257955623,0.0481944162486066,2392.76591282135,0.0464222142060542,2002.18058163989
"455",8,2012,2012.62340619308,506.232137339387,0.0531364138481372,2311.22973734852,0.0518842913523855,2094.62673341538
"456",9,2012,2012.70673952641,434.663591759197,0.0686200209728768,2562.69466932643,0.0675874959089241,2579.83760485141
"457",10,2012,2012.79007285974,324.273563254208,0.0935474502027092,2601.35499475862,0.0923781004840861,2718.07685922153
"458",11,2012,2012.87340619308,337.263079199737,0.143238976540534,4308.01683748416,0.142117406365305,5179.65651234622
"459",12,2012,2012.95673952641,1302.48358829345,0.22401545621956,25102.9892239201,0.207621591122938,12653.5186048253
"460",1,2013,2013.04155251142,671.657326931886,0.251231368798744,14627.3662801287,0.233879632427426,17842.3310865354
"461",2,2013,2013.12237442922,449.631067696927,0.214060325572237,8396.57764407231,0.206949019888508,17431.9379000998
"462",3,2013,2013.20319634703,380.450532663036,0.154441818650868,5087.41937893028,0.15314555431015,13407.7820812313
"463",4,2013,2013.28675799087,351.062822330072,0.100464926515166,3209.57764904241,0.101893080514735,6794.06590502941
"464",5,2013,2013.3703196347,322.181770409554,0.0672628520168293,1863.60540219747,0.0668932522100482,3498.25737787053
"465",6,2013,2013.45388127854,373.876761554437,0.0507882100062118,1634.54940853782,0.0501098354385223,2223.69597976009
"466",7,2013,2013.53744292237,495.179432789032,0.0469904648417126,2010.69736729496,0.0459942090416572,1979.5012368737
"467",8,2013,2013.62237442922,498.559185420132,0.052209083400744,2253.82011452505,0.0507197188534904,2044.01391135521
"468",9,2013,2013.70593607306,381.711089049771,0.0648932762085646,2118.13711906127,0.0660025152028651,2513.05066870793
"469",10,2013,2013.7894977169,225.822282556917,0.0840099644384151,1629.74487761421,0.0922266531985475,2705.16065944407
"470",11,2013,2013.87305936073,248.716300604883,0.133128673006524,2855.78281729667,0.144373779772206,5227.62930607774
"471",12,2013,2013.95662100457,232.335157221712,0.178204971195208,3579.1037322512,0.211694138153493,12768.824327804
"472",1,2014,2014.04155251142,179.218234114016,0.170834052562504,2676.56674276306,0.23777860248843,18018.3251418284
"473",2,2014,2014.12237442922,304.031911564838,0.184492872176061,5150.3997666,0.208908475260108,17582.6754300723
"474",3,2014,2014.20319634703,418.376837863923,0.151529261242905,5939.21387471627,0.15353411014077,13487.1438980688
"475",4,2014,2014.28675799087,272.880009506154,0.0924445109499712,2369.85134298239,0.101727227265143,6806.11985155173
"476",5,2014,2014.3703196347,162.812732153324,0.0507389928127778,714.202382527262,0.0669637820742272,3506.11961933869
"477",6,2014,2014.45388127854,252.019932681228,0.0462876840167677,1006.23061840432,0.0501827755290862,2226.47661174583
"478",7,2014,2014.53744292237,258.934723875128,0.0411418998755935,920.740562393918,0.0457761836201589,1968.85687006138
"479",8,2014,2014.62237442922,241.926347120781,0.0436220637076077,913.257020689078,0.0501945630492193,2021.92847476793
"480",9,2014,2014.70593607306,233.736688875852,0.0569008710879127,1143.37105901171,0.065638817003392,2497.46161604393
"481",10,2014,2014.7894977169,179.090351582028,0.0779763586772311,1208.13009157497,0.0930213757784559,2727.03391213746
"482",11,2014,2014.87305936073,215.113642914052,0.128857972499753,2404.34588316007,0.147222221763417,5321.14024073877
"483",12,2014,2014.95662100457,936.328495813314,0.228221822938021,18832.1710261361,0.216662467203009,13020.5752259001
"484",1,2015,2015.04155251142,303.931106201613,0.223814604501168,5941.78688635122,0.243034007330694,18385.3029052956
"485",2,2015,2015.12237442922,506.00181828943,0.213246528622795,9670.15719226832,0.212651434077737,17922.6118885916
"486",3,2015,2015.20319634703,225.767475757493,0.130815849434406,2624.88902347541,0.155420407895394,13697.3542570881
"487",4,2015,2015.28675799087,179.566561772573,0.0789412722822514,1239.85936286645,0.102283869128057,6866.54558123696
"488",5,2015,2015.3703196347,207.288449885289,0.0577672890737273,1033.8813749168,0.0670850389796119,3520.51192921953
"489",6,2015,2015.45388127854,194.989804094712,0.0417239840954794,704.164518443029,0.0501302565235573,2226.06167339731
"490",7,2015,2015.53744292237,223.310304250018,0.0387069326464316,748.562781470862,0.0455755338722205,1960.0605657887
"491",8,2015,2015.62237442922,220.295930281739,0.0418087860576987,800.184700645254,0.0499690270346332,2012.72351768227
"492",9,2015,2015.70593607306,223.863548441974,0.0561253145701565,1082.46934284469,0.0657928348943162,2502.98919713894
"493",10,2015,2015.7894977169,198.3549415793,0.0819526339536552,1398.05128078846,0.0941846220537833,2761.5959754085
"494",11,2015,2015.87305936073,173.355733469043,0.118794336703297,1779.75855547301,0.150297628877405,5430.26523200301
"495",12,2015,2015.95662100457,298.523501991853,0.200148606236083,5462.58035614471,0.22208428809082,13323.2712124796
"496",1,2016,2016.04143897996,776.000338567177,0.253091583857136,17471.8565184377,0.249055353970507,18823.3025132018
"497",2,2016,2016.12340619308,599.34070003773,0.229702568824741,12115.7994884897,0.216431327851924,18292.2232027532
"498",3,2016,2016.20537340619,1523.17230063773,0.15378530871087,19405.3173734691,0.156281103714808,13794.4336676254
"499",4,2016,2016.28870673953,550.385103919192,0.108178175781549,5312.38300891765,0.102119054245801,6868.21717849763
"500",5,2016,2016.37204007286,377.436158694758,0.0689398504740875,2237.399610492,0.0666840956934465,3505.04071003047
