chng_est low_conf up_conf
-0.00731270595622565 -0.00943956876845062 -0.00625905236994359
-0.0053213693877432 -0.00703615264846205 -0.00373590942659296
-0.00505483023740298 -0.00833451495262974 -0.00245026403033521
-0.0058460816164845 -0.0106228253218967 -0.000652845677693806
-0.00608812373169574 -0.0135863203609006 0.00030448633715776
-0.00438712653357635 -0.00787273807143958 -0.00105457897418168
-0.00221026336917306 -0.00308961956947129 -0.00117006740265989
-0.00126677485771563 -0.00258695467697786 0.000608293720875142
-0.00265853539456056 -0.00368223118684518 -0.00203645174836221
-0.00265033302229767 -0.00848393117957982 0.00181861499295908
-0.00343862278613047 -0.00936536604666663 0.00194851374981203
-0.00731327317985567 -0.0114772493742583 -0.0058176122769074
