chng_est low_conf up_conf
-0.21999215975377 -0.437024697386525 0.0451358606116943
-0.0928407674004726 -0.31643340515103 0.196950399210531
0.053787512861591 -0.163280779188511 0.332246349268005
0.204277865235366 -0.0537271379849122 0.406811637138183
0.42650466088095 0.0693902841057985 0.632616728507606
0.501824295612564 -0.00448763316789136 0.792245395801743
0.262536007826044 -0.0624865152312613 0.691058746306872
0.147143039401431 -0.165418168272564 0.545746840970244
-0.0644225810666381 -0.38018284550021 0.297215421969691
-0.545112905340088 -0.724456935410868 -0.258051041390036
-0.743113954494865 -0.882523410397534 -0.546167002637237
-0.573846087782239 -0.793697914466218 -0.38001638541823
