DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1972.24763595107 43.4607886487652 0.185646377007636 611.227601001021 0.157932165643024 961.247576882227 12 10
1973.24711938423 92.8171141880527 0.152688962403973 929.70695043954 0.156531622012165 968.828643382313 12 10
1974.24703196347 108.339478402549 0.128686325694099 1013.32632510374 0.155088860135549 978.25593073634 12 10
1975.24703196347 110.090468053347 0.122301472927679 1020.89799511106 0.153643363160639 988.543799413712 12 10
1976.24763595107 59.7583716288623 0.166023038480263 682.65177564214 0.152122385722269 1000.74145067625 12 10
1977.24711938423 16.2904877648976 0.184960512226503 308.978260891436 0.150686326564811 1012.01774148029 12 10
1978.24703196347 175.182519171627 0.142506121560326 1194.77618418724 0.149121248663018 1025.27606481091 12 10
1979.24703196347 102.26182978742 0.134313715275601 1027.34624354571 0.147455868571491 1039.54150286684 12 10
1980.24763595107 233.704503607849 0.10579568694673 1777.84279516949 0.145539871066578 1055.80105137135 12 10
1981.24711938423 69.0519875270374 0.149463342946919 834.485297313547 0.143560898508706 1070.97340834012 12 10
1982.24703196347 214.120355179787 0.110593473493581 1576.48630023543 0.14126853802456 1088.02675922209 12 10
1983.24703196347 602.599558413676 0.0622628826587037 3505.93057158847 0.138825040693426 1106.0922520514 12 10
1984.24763595107 245.973589665622 0.104792662914663 1884.20075481167 0.136378348073447 1127.49030124382 12 10
1985.24711938423 82.4353825052854 0.131501417186916 919.075360670889 0.134420212952472 1151.16760906558 12 10
1986.24703196347 204.456940429972 0.119768549701255 1925.80807151429 0.133366123941343 1181.28935371849 12 10
1987.24703196347 70.9379670755923 0.1386452685541 844.686249943894 0.133983896703619 1213.54410200246 12 10
1988.24763595107 45.5731015983763 0.144998133494662 573.610115350053 0.130117312619545 1223.34693633504 12 10
1989.24711938423 41.4180814284517 0.136714171773794 494.474225536637 0.127016585502105 1224.63034229032 12 10
1990.24703196347 35.8177850207375 0.128183238324053 409.791154890291 0.125705427169866 1232.19065309453 12 10
1991.24703196347 25.7018437918308 0.113701269968274 272.459080492461 0.124697266346644 1242.96102223507 12 10
1992.24763595107 27.3180199025035 0.110315048431926 305.176095275594 0.123657404110648 1259.95830639541 12 10
1993.24711938423 66.6047913575756 0.127999986414573 827.710155725963 0.122617801354187 1297.20062059564 12 10
1994.24703196347 47.7055850283133 0.120112977807882 521.481623479704 0.119263775054561 1284.51473193639 12 10
1995.24703196347 246.441591527 0.108558979713399 1998.87387059343 0.11519090354075 1225.30947305484 12 10
1996.24763595107 153.886586327221 0.115181664380495 1567.25295071023 0.11150235148462 1160.38944657811 12 10
1997.24711938423 264.88896960078 0.109917915149303 2707.22658480319 0.109275240329489 1106.99975077792 12 10
1998.24703196347 332.099974211848 0.0963623773028465 2431.36820114319 0.108907631823787 1069.89155965139 12 10
1999.24703196347 139.556280160983 0.111755850022434 1391.77099449874 0.107988339317679 1042.37495295103 12 10
2000.24763595107 111.010548292812 0.112056673537598 1052.77206571184 0.107099813801887 1037.50052416917 12 10
2001.24711938423 67.7532916141288 0.118942069732972 707.237206297375 0.107637661623273 1043.73694279177 12 10
2002.24703196347 54.5918541631705 0.11948919787889 578.299556880198 0.108774274896776 1045.72185643215 12 10
2003.24703196347 53.386177151073 0.116554074437407 538.564971296468 0.108234271638887 1037.78858614422 12 10
2004.24763595107 53.5589938533722 0.113042896217953 532.917711008294 0.107308649386587 1029.36535977759 12 10
2005.24711938423 148.129690276607 0.106867868796 1190.73311824557 0.105961748095789 1026.14467665118 12 10
2006.24703196347 287.512966143338 0.0997234405707041 2115.44274803632 0.102338774348557 999.08380191946 12 10
2007.24703196347 62.4294917556144 0.104661829399629 588.540795716155 0.0978454894720403 967.518730007426 12 10
2008.24763595107 48.1363951422032 0.0985980961434622 423.912839511697 0.0923119772525879 926.366449699951 12 10
2009.24711938423 33.8487944431018 0.0896785647664369 265.021364502021 0.0869716721565471 882.207966916071 12 10
2010.24703196347 71.3600044570871 0.0877459220898148 501.3000741736 0.0828909127965707 849.728114524489 12 10
2011.24703196347 267.113975501749 0.0754148158207464 1695.87981185627 0.0797927100270781 826.758648474567 12 10
2012.24763595107 57.6472965741745 0.0807168586648932 397.160161566717 0.0780239594025857 823.610247713498 12 10
2013.24711938423 41.8782883672435 0.0811482967464161 312.492215855209 0.0777983509010037 824.862904121308 12 10
2014.24703196347 24.6547411193978 0.0717967799432228 164.689166867628 0.0781737421826047 823.642490099517 12 10
2015.24703196347 16.5238961593765 0.0659819477830738 120.237651593391 0.0782163140751254 818.777546430483 12 10
2016.24763595107 28.4848906045046 0.0737375459355322 192.960923996657 0.0782203855555 815.3868866727 12 10
2017.24711938423 346.149784834773 0.0778523648631715 2273.24356408116 0.0783714704592833 811.056215077543 12 10
2018.24703196347 72.9442738261139 0.0822851405944953 491.062598064775 0.0786851571889485 811.548987512823 12 10
