chng_est low_conf up_conf
-0.219912653305543 -0.448255270939909 0.0345812425853568
-0.0996598572083844 -0.333725834427422 0.186846991024841
0.0481037555497396 -0.178076152880311 0.31398007706008
0.197799759293522 -0.08042900007859 0.39453340126419
0.426984453490759 0.0593517455957251 0.629670740394355
0.490388442043477 -0.00228123914785261 0.776291323989088
0.300595097378554 -0.0267815697596128 0.680556075393846
0.135691099864769 -0.163925070388876 0.535162657061694
-0.0661990475233525 -0.360922323120937 0.296852305035711
-0.536703926019044 -0.715414093342117 -0.245997546377651
-0.739229174259482 -0.890549131366595 -0.55148639409502
-0.578176030657085 -0.79559333847839 -0.394615816867346
