chng_est low_conf up_conf
0.000243896525801401 -0.000700369438448638 0.0020823537548508
0.000464850676069229 -0.000609574386322405 0.00149715620678002
-0.000392710190239836 -0.00192795022287481 0.00120893869954636
-0.000836526358872438 -0.00230531438616921 0.000455788072410018
-0.0005318222873864 -0.00223371286835167 0.00101740640049324
-0.000310463030715196 -0.00126892378677568 0.00058618927279815
-0.000347391188323458 -0.000782988847816963 0.000164952731757295
0.000102926793432032 -0.000446868075579659 0.000503832415249
0.000804337847215015 -6.21819295706745e-05 0.00162035482867981
0.00178788100809041 -0.00119408269147845 0.00458427912529573
0.00181369400780191 -0.000945324028283907 0.00467889120691236
0.00167766025923775 -0.000725570032219847 0.00378443475881865
