DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1991.24794520548 0.536608117706486 0.11967383808191 8.34380081292226 0.157699391638072 19.1456646602372 12 10
1992.24854732509 0.409085587908146 0.129720756560541 5.90587317080248 0.143264742464483 16.8212344661628 12 10
1993.24803199731 1.27633724133755 0.127505567846155 18.3031368456791 0.131278439656877 15.0274945856291 12 10
1994.24794520548 0.398080553662897 0.104696616697544 4.52590649240374 0.120776708092734 13.4452100710597 12 10
1995.24794520548 2.04765710425992 0.120385871119875 23.3119564442305 0.111844553303549 12.1156240580526 12 10
1996.24854732509 1.4074942645454 0.117199283426146 15.9697059200425 0.104453934157558 10.9803674307112 12 10
1997.24803199731 1.55593700657786 0.118642159640159 17.5133222542061 0.0995397957840715 10.2847407346482 12 10
1998.24794520548 1.51780623948141 0.0984617455085141 14.3292062652272 0.0997318150423924 10.4762796335424 12 10
1999.24794520548 1.22643752740787 0.100856326687992 12.6376556514076 0.101583703468448 10.9943936087671 12 10
2000.24854732509 0.865280814488117 0.100055849749202 9.25067651194659 0.103537136495511 11.2067305400081 12 10
2001.24803199731 0.458461379769038 0.0915437529829975 4.82793125136936 0.105218180920692 11.1758381140031 12 10
2002.24794520548 0.834751150396225 0.109659578594395 9.2852456836826 0.106543142060062 11.1787722920481 12 10
2003.24794520548 0.889418179967974 0.104635374078336 9.40559310728534 0.108326836545274 11.4377336822483 12 10
2004.24854732509 0.708275506638706 0.105057432619536 8.2497770100622 0.110289519048363 11.8442556070072 12 10
2005.24803199731 1.38205838120601 0.108125371443624 16.1230192064674 0.110588884759546 12.3827250745069 12 10
2006.24794520548 1.79557821047392 0.126763740417269 23.624372569202 0.107988415362532 12.3014059898456 12 10
2007.24794520548 0.638018890494826 0.105387887948833 6.93023891414147 0.104821212793116 12.006948190866 12 10
2008.24854732509 0.585387356557589 0.0854584333504955 5.68835994779312 0.101459741072505 11.6233051493317 12 10
2009.24803199731 0.783846770273464 0.0925141336771363 7.84906274968848 0.098330675275563 11.3144571989504 12 10
2010.24794520548 0.963460914691989 0.0907010431636357 9.31129582681893 0.0952841170431409 10.9957847967018 12 10
2011.24657534247 1.80223657822923 0.117786668508429 20.4807307655535 0.0924455994706509 10.7341684057061 12 10
