DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1974.24703196347 108.339478402549 1.18568248176121 11424.1599559216 1.21219348602694 12366.8797794356 12 10
1975.24703196347 110.090468053347 1.14783185978355 10897.7063453401 1.20062553054465 12163.0002214366 12 10
1976.24763595107 59.7583716288623 1.24251409491222 5634.25907510327 1.18929498689404 11994.0707015318 12 10
1977.24711938423 16.2904877648976 1.32185246912904 1564.71670450404 1.17660593065533 11753.7307350559 12 10
1978.24703196347 175.182519171627 1.19096097647233 15743.1249165994 1.15643074120339 11412.7065093058 12 10
1979.24703196347 102.26182978742 1.10053201334823 9378.13383988324 1.11943831716167 10812.3043560538 12 10
1980.24763595107 233.704503607849 0.961226587605019 19242.7742971707 1.08525380456674 10315.9983609229 12 10
1981.24711938423 69.0519875270374 1.11015676952154 6324.81058219165 1.08635897698334 10262.7477043238 12 10
1982.24703196347 214.120355179787 0.970247968903942 16416.48595175 1.08966917013529 10332.2343660638 12 10
1983.24703196347 602.599558413676 0.916821190328718 47453.8469501717 1.083782275577 10391.8304012552 12 10
1984.24763595107 245.973589665622 1.00102468834487 21281.4461461669 1.05957805499165 10404.8992589217 12 10
1985.24711938423 82.4353825052854 1.01887533079981 7240.15113795843 1.0460560229212 10324.5229947469 12 10
1986.24703196347 204.456940429972 0.916346945220261 15838.829868547 1.03873691494817 10118.053459334 12 10
1987.24703196347 70.9379670755923 0.973304674893326 5971.71806638141 1.02796541614024 9938.15504595027 12 10
1988.24763595107 45.5731015983763 0.941689683936253 3738.27577267796 0.976934522485144 9689.92693728741 12 10
1989.24711938423 41.4180814284517 0.887929436097718 3213.53637113844 0.911336491221668 9121.42670061999 12 10
1990.24703196347 35.8177850207375 0.857250785613427 2673.98340698919 0.857886920945991 8536.8448771192 12 10
1991.24703196347 25.7018437918308 0.878653631485946 1934.88236850802 0.807371518148418 7936.59298409419 12 10
1992.24763595107 27.3180199025035 0.850949242583455 2057.15440991042 0.761609335389452 7367.76266737885 12 10
1993.24711938423 66.6047913575756 0.731427831266423 4675.27918043027 0.724552521578334 6934.21163066248 12 10
1994.24703196347 47.7055850283133 0.740490396391892 3017.4946107847 0.697306585897748 6533.53219804776 12 10
1995.24703196347 246.441591527 0.55366909858195 9641.59517605225 0.688387461831579 6230.48375517471 12 10
1996.24763595107 153.886586327221 0.625727927924964 8239.35522429616 0.691048309655305 6074.53602285715 12 10
1997.24711938423 264.88896960078 0.590863719564968 11537.3073456297 0.688196544070885 5912.11559791206 12 10
1998.24703196347 332.099974211848 0.492655608956552 11981.0111651769 0.675848086797993 5771.41001852247 12 10
1999.24703196347 139.556280160983 0.654298541137384 7796.25846027917 0.666233300350103 5566.60900873058 12 10
2000.24763595107 111.010548292812 0.645595691169527 5916.26962554243 0.674180163775245 5570.78694104682 12 10
2001.24711938423 67.7532916141288 0.729594767000696 4147.4756386151 0.697157905068584 5729.42214133736 12 10
2002.24703196347 54.5918541631705 0.747656755401352 3469.35484123486 0.708061724147641 6039.54317523519 12 10
2003.24703196347 53.386177151073 0.709974760709749 3229.37314996521 0.701801732498818 6158.75244865431 12 10
2004.24763595107 53.5589938533722 0.712428192211054 3262.72074731658 0.678486288700149 6163.65186178783 12 10
2005.24711938423 148.129690276607 0.63468261025994 7439.39250231278 0.659395351139061 6075.19644724239 12 10
2006.24703196347 287.512966143338 0.569376277664804 11805.4505850233 0.626264112726097 5869.5341120553 12 10
2007.24703196347 62.4294917556144 0.696755638820418 3727.11385343032 0.606299541037742 5884.58746296153 12 10
2008.24763595107 48.1363951422032 0.668223948931422 2787.68688751344 0.588255753901376 5933.98050522561 12 10
2009.24711938423 33.8487944431018 0.628774047943909 1867.23554704256 0.578186819532128 5777.95985869342 12 10
2010.24703196347 71.3600044570871 0.564611555017665 3447.74393851166 0.550531755896238 5427.8143780293 12 10
2011.24703196347 267.113975501749 0.444376958254026 10275.0627138789 0.51936487257612 5160.4548070166 12 10
2012.24763595107 57.6472965741745 0.550114681706276 2558.57070731749 0.499703045042015 5054.02412579001 12 10
2013.24711938423 41.8782883672435 0.534754045541845 1913.88892001245 0.484432775028646 4951.20568691644 12 10
2014.24703196347 24.6547411193978 0.448213762018986 988.530418503316 0.471132372445889 4853.96686709241 12 10
2015.24703196347 16.5238961593765 0.387753708052493 619.186353061442 0.459307895198502 4761.29555339006 12 10
2016.24763595107 28.4848906045046 0.436805041009928 1172.63751674862 0.448922549422478 4697.47388043309 12 10
2017.24711938423 346.149784834773 0.382239078159353 12462.7608185738 0.439972187347942 4621.34952116707 12 10
2018.24703196347 72.9442738261139 0.456330154066364 2768.98014371068 0.431810286680305 4563.06222828749 12 10
