chng_est low_conf up_conf
-7.30970532974568 -14.2002430374949 5.06117847754362
-0.709477623155548 -19.6407340703626 31.8693481805257
7.10617318779039 -18.0754820700222 31.5587723796012
8.41455606007153 -44.1469350867544 48.9094587630531
-14.9421170515064 -67.6054842076191 25.0040080776869
-30.9056227145605 -189.444581544019 41.9873956240788
-111.65908333537 -284.232596190513 98.0212240334699
-172.150371365179 -692.210697627392 474.482834979834
-57.946140521852 -868.591333403542 664.526143502962
-24.8236357306636 -244.046796365682 158.290089603937
-8.65257270073047 -58.8530693670382 11.5802574019971
-8.25776245537089 -22.98167479561 -0.457624571529108
