"","Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"75",1981-08-27,0.08,0.08,1,0.08,48085,8,240,1981.65251141553,1580,1981,-0.81819095806614,-0.574946568072905
"76",1981-09-23,0.1,0.1,1,0.1,48112,9,267,1981.72648401826,1581,1981,-0.98910403466235,-0.147218234654073
"77",1981-11-30,0.21,0.21,1,0.21,48180,11,335,1981.91278538813,1583,1982,-0.520968816803297,0.853575709541088
"78",1982-01-12,0.33,0.33,1,0.33,48223,1,12,1982.03059360731,1585,1982,0.191043683431548,0.981581535594933
"79",1982-04-01,0.16,0.16,1,0.16,48302,4,92,1982.24703196347,1588,1982,0.999826117595056,0.0186476426069439
"80",1982-05-19,0.1,0.1,1,0.1,48350,5,140,1982.37853881279,1589,1982,0.691210757568899,-0.722653228472017
"81",1982-07-21,0.12,0.12,1,0.12,48413,7,203,1982.55114155251,1591,1982,-0.315830521697585,-0.948815620425924
"82",1982-09-29,0.12,0.12,1,0.12,48483,9,273,1982.74292237443,1593,1982,-0.999011371023492,-0.044455377242395
"83",1982-12-20,0.16,0.16,1,0.16,48565,12,355,1982.96757990868,1596,1983,-0.202295620631613,0.979324502845339
"84",1983-03-09,0.1,0.1,1,0.1,48644,3,69,1983.18401826484,1599,1983,0.915287404690578,0.402801398724962
"85",1983-06-08,0.1,0.1,1,0.1,48735,6,160,1983.43333333333,1602,1983,0.406736643075561,-0.913545457642707
"86",1983-09-21,0.12,0.12,1,0.12,48840,9,265,1983.72100456621,1605,1983,-0.983450403446217,-0.1811775481716
"87",1984-02-09,0.26,0.26,1,0.26,48981,2,40,1984.10701275046,1610,1984,0.622850458535489,0.782340914373095
"88",1984-03-06,0.13,0.13,1,0.13,49007,3,66,1984.17805100182,1611,1984,0.899545280833658,0.436827526296015
"89",1984-06-13,0.1,0.1,1,0.1,49106,6,165,1984.4485428051,1614,1984,0.317711628074443,-0.948187387274418
"90",1984-08-30,0.1,0.1,1,0.1,49184,8,243,1984.6616575592,1616,1984,-0.849862537124406,-0.527004428816749
"91",1984-12-19,0.15,0.15,1,0.15,49295,12,354,1984.96493624772,1620,1985,-0.218534144294203,0.975829302581963
"92",1985-03-20,0.15,0.15,1,0.15,49386,3,80,1985.21415525114,1623,1985,0.974745178877208,0.22332003102194
"93",1985-06-12,0.1,0.1,1,0.1,49470,6,164,1985.44429223744,1626,1985,0.342918656932692,-0.939365101931873
"94",1985-10-22,0.12,0.12,1,0.12,49602,10,296,1985.80593607306,1630,1986,-0.938872212860448,0.344265839023457
"95",1985-12-18,0.22,0.22,1,0.22,49659,12,353,1985.96210045662,1632,1986,-0.235885668086033,0.971780814583004
"96",1986-03-20,0.11,0.11,1,0.11,49751,3,80,1986.21415525114,1635,1986,0.974745178877355,0.223320031021296
"97",1986-06-10,0.13,0.13,1,0.13,49833,6,162,1986.43881278539,1638,1986,0.375049904300437,-0.927004622040383
"98",1986-09-03,0.1,0.1,1,0.1,49918,9,247,1986.67168949772,1641,1986,-0.881371231215929,-0.472424335513019
"99",1986-10-20,0.11,0.11,1,0.11,49965,10,294,1986.800456621,1642,1987,-0.950166022887847,0.311744332666195
"100",1986-11-04,0.18,0.18,1,0.18,49980,11,309,1986.84155251142,1643,1987,-0.839060999210918,0.54403735129417
"101",1986-11-17,0.12,0.12,1,0.12,49993,11,322,1986.87716894977,1643,1987,-0.697405028600829,0.716677211917804
"102",1986-12-09,0.18,0.18,1,0.18,50015,12,344,1986.93744292237,1644,1987,-0.383014738017548,0.923742231610826
"103",1986-12-23,0.15,0.15,1,0.15,50029,12,358,1986.97579908676,1644,1987,-0.151473518466483,0.98846131598732
"104",1987-01-09,0.19,0.19,1,0.19,50046,1,9,1987.02237442922,1645,1987,0.140120074885055,0.990134518443937
"105",1987-01-28,0.21,0.21,1,0.21,50065,1,28,1987.07442922374,1645,1987,0.45079217664711,0.89262893380943
"106",1987-02-09,0.23,0.23,1,0.23,50077,2,40,1987.10730593607,1646,1987,0.624290582057989,0.781192210120978
"107",1987-02-23,0.23,0.23,1,0.23,50091,2,54,1987.14566210046,1646,1987,0.792697922197949,0.609614635768413
"108",1987-03-12,0.23,0.23,1,0.23,50108,3,72,1987.19223744292,1647,1987,0.934859632589928,0.355017559219013
"109",1987-04-01,0.17,0.17,1,0.17,50128,4,92,1987.24703196347,1648,1987,0.99982611759505,0.018647642607279
"110",1987-04-20,0.11,0.11,1,0.11,50147,4,111,1987.29908675799,1648,1987,0.952814010399762,-0.303554709378594
"111",1987-05-04,0.11,0.11,1,0.11,50161,5,125,1987.33744292237,1649,1987,0.852827492812898,-0.522192749377533
"112",1987-05-26,0.12,0.12,1,0.12,50183,5,147,1987.39771689498,1649,1987,0.599329864791326,-0.800502163125879
"113",1987-06-10,0.1,0.1,1,0.1,50198,6,162,1987.43881278539,1650,1987,0.375049904299825,-0.92700462204063
"114",1987-06-22,0.11,0.11,1,0.11,50210,6,174,1987.47168949772,1650,1987,0.176943553947368,-0.984221000952771
"115",1987-07-07,0.1,0.1,1,0.1,50225,7,189,1987.51278538813,1651,1987,-0.0802465874522959,-0.996775042425452
"116",1987-07-24,0.36,0.36,1,0.36,50242,7,206,1987.55936073059,1651,1987,-0.364387008173809,-0.931247608466266
"117",1987-08-03,0.1,0.1,1,0.1,50252,8,216,1987.58675799087,1652,1987,-0.518517737959823,-0.855066871900104
"118",1987-08-20,0.1,0.1,1,0.1,50269,8,233,1987.63333333333,1652,1987,-0.743144825477478,-0.669130606358765
"119",1987-09-01,0.1,0.1,1,0.1,50281,9,245,1987.66621004566,1653,1987,-0.864587324278359,-0.502482595417182
"120",1987-09-15,0.1,0.1,1,0.1,50295,9,259,1987.70456621005,1653,1987,-0.959529706382416,-0.28160742633971
"121",1987-10-01,0.1,0.1,1,0.1,50311,10,275,1987.74840182648,1654,1988,-0.999949583353975,-0.0100414515988347
"122",1987-10-14,0.1,0.1,1,0.1,50324,10,288,1987.78401826484,1654,1988,-0.977243786905381,0.21211926115945
"123",1987-11-12,0.11,0.11,1,0.11,50353,11,317,1987.86347031963,1655,1988,-0.756432369467857,0.65407191532831
"124",1987-11-24,0.2,0.2,1,0.2,50365,11,329,1987.89634703196,1655,1988,-0.60619758471175,0.795314081536119
"125",1987-12-09,0.35,0.35,1,0.35,50380,12,344,1987.93744292237,1656,1988,-0.383014738016937,0.923742231611079
"126",1987-12-22,0.3,0.3,1,0.3,50393,12,357,1987.97305936073,1656,1988,-0.168465812708862,0.98570749715539
"127",1988-01-13,0.26,0.26,1,0.26,50415,1,13,1988.03324225865,1657,1988,0.207351922504775,0.978266415775158
"128",1988-02-02,0.29,0.29,1,0.29,50435,2,33,1988.0878870674,1658,1988,0.524570652128741,0.851366919092601
"129",1988-02-16,0.2,0.2,1,0.2,50449,2,47,1988.12613843352,1658,1988,0.712146575327424,0.702030807906193
"130",1988-03-08,0.15,0.15,1,0.15,50470,3,68,1988.1835154827,1659,1988,0.914010360466702,0.405690844066672
"131",1988-03-29,0.12,0.12,1,0.12,50491,3,89,1988.24089253188,1659,1988,0.998363158804352,0.0571926843415833
"132",1988-04-12,0.1,0.1,1,0.1,50505,4,103,1988.279143898,1660,1988,0.983280968075399,-0.1820948594022
"133",1988-04-26,0.21,0.21,1,0.21,50519,4,117,1988.31739526412,1660,1988,0.911673886565403,-0.410914497863889
"134",1988-05-10,0.13,0.13,1,0.13,50533,5,131,1988.35564663024,1661,1988,0.787658319038535,-0.61611230506247
"135",1988-06-07,0.15,0.15,1,0.15,50561,6,159,1988.43214936248,1662,1988,0.413521289560307,-0.910494449780107
"136",1988-06-20,0.1,0.1,1,0.1,50574,6,172,1988.46766848816,1662,1988,0.201750535194524,-0.979436941078252
"137",1988-07-06,0.1,0.1,1,0.1,50590,7,188,1988.51138433515,1663,1988,-0.0714689055726011,-0.997442828204331
"138",1988-07-26,0.1,0.1,1,0.1,50610,7,208,1988.5660291439,1663,1988,-0.403074024727873,-0.915167378455807
"139",1988-08-10,0.1,0.1,1,0.1,50625,8,223,1988.60701275046,1664,1988,-0.622850458534969,-0.78234091437351
"140",1988-09-07,0.1,0.1,1,0.1,50653,9,251,1988.6835154827,1665,1988,-0.914010360466836,-0.40569084406637
"141",1988-09-13,0.1,0.1,1,0.1,50659,9,257,1988.69990892532,1665,1988,-0.950879528983148,-0.309561175473906
"142",1988-12-20,0.2101,0.2101,1,0.2101,50757,12,355,1988.96766848816,1668,1989,-0.2017505351942,0.979436941078319
"143",1989-03-15,0.16,0.16,1,0.16,50842,3,75,1989.200456621,1671,1989,0.951939181221246,0.306287112454677
"144",1989-06-28,0.11,0.11,1,0.11,50947,6,180,1989.48812785388,1674,1989,0.0745257340212961,-0.997219090756182
"145",1989-09-27,0.18,0.18,1,0.18,51038,9,271,1989.73744292237,1677,1989,-0.996889131893939,-0.0788166144397806
"146",1989-11-15,0.12,0.12,1,0.12,51087,11,320,1989.87168949772,1679,1990,-0.72166093154425,0.692246704493914
"147",1989-12-19,0.13,0.13,1,0.13,51121,12,354,1989.96484018265,1680,1990,-0.219123109812078,0.975697218785769
"148",1990-01-10,0.2,0.2,1,0.2,51143,1,10,1990.02511415525,1681,1990,0.157142852693235,0.987575882576844
"149",1990-02-15,0.2,0.2,1,0.2,51179,2,46,1990.12374429224,1682,1990,0.701505868013983,0.71266367743975
"150",1990-04-10,0.2,0.2,1,0.2,51233,4,101,1990.27168949772,1684,1990,0.990728361645356,-0.135857695518172
"151",1990-06-12,0.1,0.1,1,0.1,51296,6,164,1990.44429223744,1686,1990,0.342918656931298,-0.939365101932382
"152",1990-09-11,0.1,0.1,1,0.1,51387,9,255,1990.69360730594,1689,1990,-0.937880639590623,-0.346958075105746
"153",1990-12-12,0.1,0.1,1,0.1,51479,12,347,1990.94566210046,1692,1991,-0.334820842411604,0.942281806832109
"154",1991-03-11,0.4495,0.4495,1,0.4495,51568,3,71,1991.18949771689,1695,1991,0.928610079359601,0.371057031346605
"155",1991-06-11,0.1,0.1,1,0.1,51660,6,163,1991.44155251142,1698,1991,0.359037475892104,-0.933323143881596
"156",1991-09-10,0.074,0.074,1,0.074,51751,9,254,1991.69086757991,1701,1991,-0.931769369535911,-0.363050743002476
"157",1991-12-18,0.13,0.13,1,0.13,51850,12,353,1991.96210045662,1704,1992,-0.235885668085716,0.97178081458308
"158",1992-03-16,0.26,0.26,1,0.26,51939,3,76,1992.20537340619,1707,1992,0.960945605517808,0.276737318112343
"159",1992-06-16,0.078,0.078,1,0.078,52031,6,168,1992.45673952641,1710,1992,0.268478865028374,-0.963285575015569
"160",1992-09-16,0.079,0.079,1,0.079,52123,9,260,1992.70810564663,1713,1992,-0.965554572035955,-0.260200631091594
"161",1992-12-16,0.4495,0.4495,1,0.4495,52214,12,351,1992.95673952641,1716,1993,-0.268478865028056,0.963285575015658
"162",1993-03-16,0.25,0.25,1,0.25,52304,3,76,1993.20319634703,1719,1993,0.957070370311377,0.289855664550556
"163",1993-06-24,0.095,0.095,1,0.095,52404,6,176,1993.47716894977,1722,1993,0.142960224280169,-0.989728434609092
"164",1993-09-15,0.14,0.14,1,0.14,52487,9,259,1993.70456621005,1725,1993,-0.959529706381995,-0.281607426341144
"165",1993-12-15,0.27,0.27,1,0.27,52578,12,350,1993.95388127854,1728,1994,-0.285734191419525,0.958308912540121
"166",1994-03-15,0.17,0.17,1,0.17,52668,3,75,1994.200456621,1731,1994,0.951939181221143,0.306287112454996
"167",1994-06-14,0.05,0.05,1,0.05,52759,6,166,1994.4497716895,1734,1994,0.310380982877258,-0.950612247695214
"168",1994-09-14,0.052,0.052,1,0.052,52851,9,258,1994.70182648402,1737,1994,-0.954540132776529,-0.298082429738767
"169",1994-12-13,0.33,0.33,1,0.33,52941,12,348,1994.94840182648,1740,1995,-0.318551402750635,0.947905588023197
"170",1995-03-16,0.11,0.11,1,0.11,53034,3,76,1995.20319634703,1743,1995,0.95707037031176,0.289855664549292
"171",1995-06-14,0.08,0.08,1,0.08,53124,6,166,1995.4497716895,1746,1995,0.31038098287836,-0.950612247694855
"172",1995-09-13,0.09,0.09,1,0.09,53215,9,257,1995.69908675799,1749,1995,-0.949267708328535,-0.314469104881055
"173",1996-02-20,0.11,0.11,1,0.11,53375,2,51,1996.13706739526,1754,1996,0.758637870797484,0.651512533257695
"174",1996-03-22,0.13,0.13,1,0.13,53406,3,82,1996.22176684882,1755,1996,0.984306881274491,0.176465190549542
"175",1996-04-01,0.16,0.16,1,0.16,53416,4,92,1996.24908925319,1756,1996,0.999983627165352,0.0057223597602442
"176",1996-05-13,0.13,0.13,1,0.13,53458,5,134,1996.36384335155,1757,1996,0.754897260642302,-0.655843064974197
"177",1996-06-10,0.08,0.08,1,0.08,53486,6,162,1996.44034608379,1758,1996,0.366101877000748,-0.930574777036498
"178",1996-07-17,0.11,0.11,1,0.11,53523,7,199,1996.54143897996,1759,1996,-0.25743692941026,-0.966295103669586
"179",1996-08-16,0.07,0.07,1,0.07,53553,8,229,1996.62340619308,1760,1996,-0.699990346548197,-0.714152305001766
"180",1996-09-24,0.14,0.14,1,0.14,53592,9,268,1996.72996357013,1761,1996,-0.992085987093895,-0.125560321009195
"181",1996-10-10,0.1,0.1,1,0.1,53608,10,284,1996.77367941712,1762,1997,-0.988952335534809,0.148233862663852
"182",1996-11-15,0.1,0.1,1,0.1,53644,11,320,1996.87204007286,1763,1997,-0.720134350418072,0.693834646978617
"183",1996-12-17,0.14,0.14,1,0.14,53676,12,352,1996.95947176685,1764,1997,-0.251903226222586,0.967752429404676
"184",1997-01-06,0.12,0.12,1,0.12,53696,1,6,1997.01415525114,1765,1997,0.0888228547352454,0.996047438868592
"185",1997-02-11,0.17,0.17,1,0.17,53732,2,42,1997.11278538813,1766,1997,0.650810522779954,0.759240188240113
"186",1997-03-11,0.2,0.2,1,0.2,53760,3,71,1997.18949771689,1767,1997,0.928610079359722,0.371057031346303
"187",1997-04-14,0.19,0.19,1,0.19,53794,4,105,1997.28264840183,1768,1997,0.979033298752839,-0.203700269840604
"188",1997-04-28,0.16,0.16,1,0.16,53808,4,119,1997.32100456621,1768,1997,0.902121580374555,-0.431481928036987
"189",1997-05-08,0.1,0.1,1,0.1,53818,5,129,1997.34840182648,1769,1997,0.814878423613248,-0.579631913139354
"190",1997-05-22,0.09,0.09,1,0.09,53832,5,143,1997.38675799087,1769,1997,0.652986127474047,-0.75736986824566
"191",1997-06-05,0.12,0.12,1,0.12,53846,6,157,1997.42511415525,1770,1997,0.453351300925837,-0.891331923555334
"192",1997-06-20,0.09,0.09,1,0.09,53861,6,172,1997.46621004566,1770,1997,0.210717170372953,-0.977547070022726
"193",1997-07-14,0.07,0.07,1,0.07,53885,7,196,1997.53196347032,1771,1997,-0.199485076228253,-0.979900864558353
"194",1997-07-29,0.06,0.06,1,0.06,53900,7,211,1997.57305936073,1771,1997,-0.443092624450525,-0.896475836906688
"195",1997-08-12,0.08,0.08,1,0.08,53914,8,225,1997.61141552511,1772,1997,-0.644251638244278,-0.764813589457957
"196",1997-09-23,0.13,0.13,1,0.13,53956,9,267,1997.72648401826,1773,1997,-0.989104034662299,-0.147218234654414
"197",1997-10-23,0.09,0.09,1,0.09,53986,10,297,1997.80867579909,1774,1998,-0.932807138311521,0.360375974109084
"198",1997-11-20,0.17,0.17,1,0.17,54014,11,325,1997.88538812785,1775,1998,-0.659480620389833,0.751721565029393
"199",1997-12-12,0.2,0.2,1,0.2,54036,12,347,1997.94566210046,1776,1998,-0.334820842410675,0.942281806832439
"200",1998-01-15,0.26,0.26,1,0.26,54070,1,15,1998.03881278539,1777,1998,0.241457899325272,0.970411295716114
"201",1998-02-09,0.16,0.16,1,0.16,54095,2,40,1998.10730593607,1778,1998,0.624290582057981,0.781192210120984
"202",1998-03-19,0.2,0.2,1,0.2,54133,3,79,1998.21141552511,1779,1998,0.970756672629961,0.240065579674401
"203",1998-04-07,0.13,0.13,1,0.13,54152,4,98,1998.26347031963,1780,1998,0.996420467763388,-0.0845355039151622
"204",1998-05-21,0.16,0.16,1,0.16,54196,5,142,1998.38401826484,1781,1998,0.665926257817015,-0.746017572949744
"205",1998-06-09,0.12,0.12,1,0.12,54215,6,161,1998.43607305936,1782,1998,0.390951197325913,-0.920411408724074
"206",1998-07-30,0.09,0.09,1,0.09,54266,7,212,1998.57579908676,1783,1998,-0.458458333362471,-0.888715903183073
"207",1998-08-13,0.08,0.08,1,0.08,54280,8,226,1998.61415525114,1784,1998,-0.657321194120058,-0.7536105411687
"208",1998-09-15,0.11,0.11,1,0.11,54313,9,259,1998.70456621005,1785,1998,-0.959529706382413,-0.28160742633972
"209",1998-10-22,0.16,0.16,1,0.16,54350,10,296,1998.80593607306,1786,1999,-0.938872212860623,0.34426583902298
"210",1998-11-13,0.21,0.21,1,0.21,54372,11,318,1998.86621004566,1787,1999,-0.745061523020235,0.666995747298862
"211",1998-12-28,0.2,0.2,1,0.2,54417,12,363,1998.98949771689,1788,1999,-0.065939911910368,0.997823595640659
"212",1999-01-21,0.12,0.12,1,0.12,54441,1,21,1999.05525114155,1789,1999,0.340222178507517,0.940345079878445
"213",1999-02-26,0.14,0.14,1,0.14,54477,2,57,1999.15388127854,1790,1999,0.823109214872685,0.567883104513307
"214",1999-03-17,0.11,0.11,1,0.11,54496,3,77,1999.20593607306,1791,1999,0.961917958796432,0.273338326154429
"215",1999-04-09,0.16,0.16,1,0.16,54519,4,100,1999.26894977169,1792,1999,0.992920141447268,-0.118783806591376
"216",1999-05-17,0.08,0.08,1,0.08,54557,5,138,1999.37305936073,1793,1999,0.715676035353526,-0.698432396456994
"217",1999-06-04,0.1,0.1,1,0.1,54575,6,156,1999.42237442922,1794,1999,0.468626945891469,-0.88339616570621
"218",1999-07-08,0.08,0.08,1,0.08,54609,7,190,1999.51552511416,1795,1999,-0.097392541866766,-0.995246046356744
"219",1999-08-05,0.06,0.06,1,0.06,54637,8,218,1999.59223744292,1796,1999,-0.547643244507026,-0.836711943709313
"220",1999-09-14,0.07,0.07,1,0.07,54677,9,258,1999.70182648402,1797,1999,-0.954540132776429,-0.298082429739087
"221",1999-10-08,0.07,0.07,1,0.07,54701,10,282,1999.76757990868,1798,2000,-0.993905734661427,0.110233346166797
"222",1999-11-08,0.09,0.09,1,0.09,54732,11,313,1999.85251141553,1799,2000,-0.799641590773618,0.600477581850511
"223",1999-12-09,0.14,0.14,1,0.14,54763,12,344,1999.93744292237,1800,2000,-0.383014738018017,0.923742231610632
