DecYear Q Conc Flux FNConc FNFlux PeriodLong PeriodStart
1974.24703196347 1199.05164585131 0.438951741217334 43007.0159973168 0.462017425364547 23706.9335037473 12 10
1975.24703196347 777.215973399133 0.456822751597609 29140.6166655245 0.484819257079633 24960.7484077153 12 10
1976.24763595107 429.903112095086 0.492852117980898 18452.7952686615 0.509129852342623 26354.4824474069 12 10
1977.24711938423 215.443101017008 0.596784125077906 11090.3742617427 0.5361559063037 27805.2828202866 12 10
1978.24703196347 689.864320881839 0.593772895241022 30083.5051032868 0.567754000938996 29538.0879356576 12 10
1979.24703196347 508.384367819021 0.586012541850456 24350.1050437504 0.601023387559345 31423.6080455889 12 10
1980.24763595107 752.555008042316 0.602104496153409 36743.1155148423 0.614333599549894 32717.6555219784 12 10
1981.24711938423 449.352664886445 0.568319339749355 21237.0815537037 0.595714664614076 32725.2110788071 12 10
1982.24703196347 1175.26006427355 0.635879240742493 65091.2864119014 0.586334756123873 32850.7708994451 12 10
1983.24703196347 1327.93596604935 0.66610757088442 76397.4156771117 0.591388786875142 33260.0014361018 12 10
1984.24763595107 878.363816457907 0.619704049437722 50047.1246720572 0.606552164457958 34036.465549341 12 10
1985.24711938423 477.431339424021 0.573879476417152 23557.0134281372 0.601788687954626 34071.7078694461 12 10
1986.24703196347 701.812478441401 0.563471005104656 36117.4288073346 0.574213604277959 33629.0274532029 12 10
1987.24703196347 392.753883329545 0.50595285829737 17031.4119335988 0.537172734977892 32443.3673808727 12 10
1988.24763595107 378.750199130292 0.455093138319285 15077.5163246027 0.487653281370351 29509.6151345886 12 10
1989.24711938423 481.106323019869 0.408893501341381 17709.3067076071 0.428813011955755 25450.1805859486 12 10
1990.24703196347 386.431856451234 0.359450823178946 12099.4167262655 0.370115694060248 21811.3911004485 12 10
1991.24703196347 296.186454976264 0.272785653331382 7246.99000331817 0.311116390972487 18338.3804556342 12 10
1992.24763595107 313.870578835632 0.240700794756153 6901.19443223138 0.264719822756655 15498.0220772215 12 10
1993.24711938423 767.855898017267 0.217188232324787 15932.8988867989 0.234994782649501 13633.2316354587 12 10
1994.24703196347 371.704768927491 0.231403301149827 7660.33832610988 0.219603570387503 12559.2194764722 12 10
1995.24703196347 1085.36455040714 0.188786866917474 17417.8384256143 0.209198202338363 11740.0565341028 12 10
1996.24763595107 880.622974692785 0.198997709569169 15185.3990448277 0.203504877868283 11402.093887293 12 10
1997.24711938423 821.954263249613 0.198607278409996 15352.6397616824 0.20026077540172 11398.0383374315 12 10
1998.24703196347 1134.87558652776 0.200557907072466 19804.7131097687 0.203094733764775 11714.4049038083 12 10
1999.24703196347 851.514723446482 0.214060657762645 16856.2301993712 0.209707870367465 12221.0574018625 12 10
2000.24763595107 716.145423613082 0.222427471428661 14465.0127462045 0.218941938627581 12846.7062901737 12 10
2001.24711938423 411.365421531862 0.225942627001702 8294.75897700911 0.229537378713831 13493.1475957163 12 10
2002.24703196347 512.574485277575 0.23677294191914 11100.1021350226 0.23784995480198 14118.3708734454 12 10
2003.24703196347 715.946851701426 0.253465646389119 16771.994184296 0.246912472235376 15219.8138394754 12 10
2004.24763595107 668.118969013748 0.264936779256154 17750.0381404272 0.260271592227585 16750.6676845069 12 10
2005.24711938423 655.019083768164 0.264258035772767 15743.8185073423 0.264612371485087 17345.2922135509 12 10
2006.24703196347 1079.21320041105 0.287525902885891 31403.2673207524 0.258871739119125 16946.9570436153 12 10
2007.24703196347 429.093318966674 0.237170298006343 9109.42763991536 0.254582045414539 16861.3067517353 12 10
2008.24763595107 374.324724779777 0.239377681933546 8633.88991079928 0.256974184763951 17289.4820490018 12 10
2009.24711938423 390.137096403475 0.232193234245763 8194.74125399797 0.258609627595891 17609.8142206859 12 10
2010.24703196347 499.740359538479 0.232987043529148 11042.7115615205 0.249655106908108 17008.9640464956 12 10
2011.24703196347 893.319698334771 0.24753660128968 21588.6908750345 0.239094055985615 16051.4590838004 12 10
2012.24763595107 471.023660391502 0.215532110447969 8770.51638034388 0.227740611278194 14905.4883322238 12 10
2013.24711938423 492.453232471602 0.219249502472272 10623.6025286273 0.218405132023581 13965.7992071427 12 10
2014.24703196347 252.152595166956 0.199274515002789 4421.02983127302 0.213048474130226 13523.3518995628 12 10
2015.24703196347 300.686118234848 0.201655435013182 6187.99653653927 0.209139176338584 13246.5717719754 12 10
2016.24763595107 535.772528034897 0.19548394483958 10070.3926880304 0.205768413740675 13043.6051160499 12 10
2017.24711938423 1127.83671674412 0.215790428923161 24317.9384206609 0.202750348375081 12826.366438326 12 10
2018.24703196347 492.928800329794 0.195182479970375 8488.57023793605 0.199743383828899 12632.8944711264 12 10
