chng_est low_conf up_conf
-0.0195040382419122 -0.0467902347873848 -0.0100349474255948
-0.0153055520453491 -0.0473792568884642 -0.00974544737522849
-0.0115759881496936 -0.0420609258445343 -0.00853344377023686
-0.0111134745880667 -0.0167577635166929 -0.00848864278600693
-0.00721898432141631 -0.0134267581124536 -0.00486141934109637
0.00108752703551688 -0.00267655695455491 0.00389874825463651
0.00768816153483823 -0.00502018953461148 0.0106412949221085
0.00755439005010277 -0.00824010765859579 0.0122454239444842
0.0044967243181049 -0.00815346028409841 0.0109427490383483
-0.00137540413954176 -0.0136314798905121 0.00528171158344041
-0.00898077592978203 -0.0201807320697512 -0.00231478505109928
-0.0134975358507918 -0.0243140462644798 -0.00584058620429728
