chng_est low_conf up_conf
-0.37960782078248 -0.688176404314784 -0.157281208695878
-0.330783438613629 -0.583369955316337 -0.0492987489383157
-0.155579702004919 -0.472925317321936 0.12273200681321
0.131696658262314 -0.122521667819787 0.353556087173245
0.265615995674376 -0.0920465268434505 0.449289344781732
0.554019141295385 0.0643999778161179 0.774460397881479
0.510401845233421 0.0331911562860696 0.839416875545429
0.385156027349457 0.0249208916891941 0.849364146788732
0.211287695823931 -0.102894074683957 0.664628658182307
-0.276928929435675 -0.576398096914708 0.0600215710147143
-0.630428138282815 -0.819111971278803 -0.404253863670562
-0.589324191228692 -0.821412205971128 -0.34613735098822
